7.5545 	ERROR 	avbin.dll failed to load.
279.3076 	DATA 	RatingScale rating: (mouse response) rating=2
279.3077 	DATA 	RatingScale rating: rating RT=4.277
279.3077 	DATA 	RatingScale rating: history=[(None, 0.0), (2, 3.714), (2, 4.276)]
279.3375 	EXP 	stimulus_to_rate: autoDraw = False
279.3375 	EXP 	rating: autoDraw = False
279.3375 	EXP 	text_2: text = 'You pressed 2 = somewhat true for me'
279.4457 	DATA 	Mouse:  Left button up, pos=(618,205)
279.7420 	EXP 	text_2: autoDraw = True
281.7236 	EXP 	New trial (rep=0, index=20): {u'thing': u'When I go after something I use a "no holds barred" approach. ', u'reverse': 1}
281.7447 	EXP 	RatingScale rating: reset()
281.7448 	EXP 	window1: recordFrameIntervals = False
281.7544 	EXP 	text_2: autoDraw = False
281.7544 	EXP 	stimulus_to_rate: text = u'When I go after something I use a "no holds barred" approach. '
281.7545 	EXP 	window1: recordFrameIntervals = False
282.2848 	EXP 	stimulus_to_rate: autoDraw = True
282.2848 	EXP 	rating: autoDraw = True
286.4517 	DATA 	Mouse: Left button down, pos=(708,310)
286.5749 	DATA 	Mouse:  Left button up, pos=(708,310)
286.9348 	DATA 	Mouse: Left button down, pos=(703,201)
286.9370 	DATA 	RatingScale rating: (mouse response) rating=3
286.9370 	DATA 	RatingScale rating: rating RT=4.668
286.9370 	DATA 	RatingScale rating: history=[(None, 0.0), (3, 4.183), (3, 4.668)]
286.9804 	EXP 	stimulus_to_rate: autoDraw = False
286.9804 	EXP 	rating: autoDraw = False
286.9804 	EXP 	text_2: text = 'You pressed 3 = somewhat false for me'
287.0429 	DATA 	Mouse:  Left button up, pos=(703,200)
287.3866 	EXP 	text_2: autoDraw = True
289.3520 	EXP 	New trial (rep=0, index=21): {u'thing': u'I have very few fears compared to my friends. ', u'reverse': 0}
289.3669 	EXP 	RatingScale rating: reset()
289.3670 	EXP 	window1: recordFrameIntervals = False
289.3834 	EXP 	text_2: autoDraw = False
289.3834 	EXP 	text_2: autoDraw = False
289.3834 	EXP 	stimulus_to_rate: text = u'I have very few fears compared to my friends. '
289.3834 	EXP 	window1: recordFrameIntervals = False
289.9131 	EXP 	stimulus_to_rate: autoDraw = True
289.9131 	EXP 	rating: autoDraw = True
294.9833 	DATA 	Mouse: Left button down, pos=(815,318)
295.1393 	DATA 	Mouse:  Left button up, pos=(815,318)
295.7166 	DATA 	Mouse: Left button down, pos=(717,219)
295.8725 	DATA 	Mouse:  Left button up, pos=(716,219)
296.1533 	DATA 	Mouse: Left button down, pos=(703,204)
296.1555 	DATA 	RatingScale rating: (mouse response) rating=4
296.1555 	DATA 	RatingScale rating: rating RT=6.258
296.1556 	DATA 	RatingScale rating: history=[(None, 0.0), (4, 5.087), (4, 6.258)]
296.1865 	EXP 	stimulus_to_rate: autoDraw = False
296.1865 	EXP 	rating: autoDraw = False
296.1865 	EXP 	text_2: text = 'You pressed 4 = very false for me'
296.2625 	DATA 	Mouse:  Left button up, pos=(703,204)
296.5899 	EXP 	text_2: autoDraw = True
298.5580 	EXP 	New trial (rep=0, index=22): {u'thing': u'It would excite me to win a contest. ', u'reverse': 1}
298.5720 	EXP 	RatingScale rating: reset()
298.5720 	EXP 	window1: recordFrameIntervals = False
298.5887 	EXP 	text_2: autoDraw = False
298.5887 	EXP 	text_2: autoDraw = False
298.5887 	EXP 	stimulus_to_rate: text = u'It would excite me to win a contest. '
298.5888 	EXP 	window1: recordFrameIntervals = False
299.1191 	EXP 	stimulus_to_rate: autoDraw = True
299.1191 	EXP 	rating: autoDraw = True
301.7725 	DATA 	Mouse: Left button down, pos=(445,314)
301.9125 	DATA 	Mouse:  Left button up, pos=(445,314)
302.3641 	DATA 	Mouse: Left button down, pos=(606,211)
302.3663 	DATA 	RatingScale rating: (mouse response) rating=1
302.3663 	DATA 	RatingScale rating: rating RT=3.262
302.3663 	DATA 	RatingScale rating: history=[(None, 0.0), (1, 2.669), (1, 3.262)]
302.4107 	EXP 	stimulus_to_rate: autoDraw = False
302.4107 	EXP 	rating: autoDraw = False
302.4107 	EXP 	text_2: text = 'You pressed 1 = very true for me'
302.4732 	DATA 	Mouse:  Left button up, pos=(606,211)
302.8007 	EXP 	text_2: autoDraw = True
304.7823 	EXP 	New trial (rep=0, index=23): {u'thing': u'I worry about making mistakes. ', u'reverse': 1}
304.7949 	EXP 	RatingScale rating: reset()
304.7950 	EXP 	window1: recordFrameIntervals = False
304.8131 	EXP 	text_2: autoDraw = False
304.8131 	EXP 	stimulus_to_rate: text = u'I worry about making mistakes. '
304.8131 	EXP 	window1: recordFrameIntervals = False
305.3435 	EXP 	stimulus_to_rate: autoDraw = True
305.3435 	EXP 	rating: autoDraw = True
309.4153 	DATA 	Mouse: Left button down, pos=(446,311)
309.5556 	DATA 	Mouse:  Left button up, pos=(446,311)
309.9322 	DATA 	Mouse: Left button down, pos=(579,204)
309.9324 	DATA 	RatingScale rating: (mouse response) rating=1
309.9324 	DATA 	RatingScale rating: rating RT=4.604
309.9324 	DATA 	RatingScale rating: history=[(None, 0.0), (1, 4.088), (1, 4.604)]
309.9790 	EXP 	stimulus_to_rate: autoDraw = False
309.9790 	EXP 	rating: autoDraw = False
309.9790 	EXP 	text_2: text = 'You pressed 1 = very true for me'
310.0548 	DATA 	Mouse:  Left button up, pos=(579,204)
310.3827 	EXP 	text_2: autoDraw = True
312.3796 	EXP 	text_2: autoDraw = False
312.3796 	EXP 	text_4: text = 59
312.3796 	EXP 	text_4: autoDraw = True
315.4406 	EXP 	window1: mouseVisible = True
